sale_id,sale_date,product_id,units_sold,unit_price,promotion,discount_pct,sales_channel
5943,2026-07-15,P010,41,4999,False,0,Online
5944,2026-07-16,P010,35,4999,False,0,Online
5945,2026-07-17,P010,51,4999,False,0,Retail
5946,2026-07-18,P010,53,4999,True,10,Online
5947,2026-07-19,P010,35,4999,False,0,Online
5948,2026-07-20,P010,53,4999,False,0,Retail
5949,2026-07-21,P010,35,4999,False,0,Retail
5950,2026-07-22,P010,39,4999,False,0,Retail
5951,2026-07-23,P010,42,4999,False,0,Retail
5952,2026-07-24,P010,45,4999,False,0,Online
5953,2026-07-25,P010,37,4999,False,0,Online
5954,2026-07-26,P010,45,4999,False,0,Online
5955,2026-07-27,P010,49,4999,False,0,Online
5956,2026-07-28,P010,46,4999,False,0,Retail
5957,2026-07-29,P010,48,4999,False,0,Online
5958,2026-07-30,P010,53,4999,False,0,Retail
5959,2026-07-31,P010,45,4999,False,0,Online
5960,2026-08-01,P010,57,4999,False,0,Online
5961,2026-08-02,P010,47,4999,False,0,Online
5962,2026-08-03,P010,67,4999,False,0,Online
5963,2026-08-04,P010,58,4999,False,0,Retail
5964,2026-08-05,P010,49,4999,False,0,Online
5965,2026-08-06,P010,60,4999,False,0,Retail
5966,2026-08-07,P010,49,4999,False,0,Retail
5967,2026-08-08,P010,58,4999,False,0,Retail
5968,2026-08-09,P010,58,4999,False,0,Online
5969,2026-08-10,P010,52,4999,False,0,Online
5970,2026-08-11,P010,51,4999,False,0,Retail
5971,2026-08-12,P010,66,4999,False,0,Online
5972,2026-08-13,P010,57,4999,False,0,Online
5973,2026-08-14,P010,58,4999,False,0,Retail
5974,2026-08-15,P010,35,4999,False,0,Retail
5975,2026-08-16,P010,71,4999,True,20,Online
5976,2026-08-17,P010,47,4999,False,0,Online
5977,2026-08-18,P010,68,4999,False,0,B2B
5978,2026-08-19,P010,61,4999,False,0,Online
5979,2026-08-20,P010,60,4999,False,0,Online
5980,2026-08-21,P010,55,4999,False,0,B2B
5981,2025-01-01,P011,28,9999,False,0,Online
5982,2025-01-02,P011,37,9999,False,0,Retail
5983,2025-01-03,P011,39,9999,False,0,B2B
5984,2025-01-04,P011,29,9999,False,0,B2B
5985,2025-01-05,P011,33,9999,False,0,Retail
5986,2025-01-06,P011,29,9999,False,0,Online
5987,2025-01-07,P011,35,9999,True,15,Retail
5988,2025-01-08,P011,31,9999,False,0,Retail
5989,2025-01-09,P011,33,9999,False,0,B2B
5990,2025-01-10,P011,30,9999,False,0,Retail
5991,2025-01-11,P011,29,9999,False,0,Online
5992,2025-01-12,P011,29,9999,False,0,Online
5993,2025-01-13,P011,36,9999,True,20,Online
5994,2025-01-14,P011,33,9999,False,0,Online
5995,2025-01-15,P011,45,9999,True,20,Online
5996,2025-01-16,P011,32,9999,False,0,Retail
5997,2025-01-17,P011,36,9999,False,0,Online
5998,2025-01-18,P011,24,9999,False,0,Online
5999,2025-01-19,P011,29,9999,False,0,Online
6000,2025-01-20,P011,27,9999,False,0,Online
6001,2025-01-21,P011,27,9999,False,0,Online
6002,2025-01-22,P011,34,9999,True,10,Online
6003,2025-01-23,P011,28,9999,False,0,Online
6004,2025-01-24,P011,29,9999,False,0,Retail
6005,2025-01-25,P011,27,9999,False,0,Online
6006,2025-01-26,P011,30,9999,False,0,Online
6007,2025-01-27,P011,30,9999,False,0,Online
6008,2025-01-28,P011,25,9999,False,0,Online
6009,2025-01-29,P011,36,9999,False,0,B2B
6010,2025-01-30,P011,28,9999,False,0,Online
6011,2025-01-31,P011,31,9999,False,0,B2B
6012,2025-02-01,P011,29,9999,False,0,Online
6013,2025-02-02,P011,28,9999,False,0,Online
6014,2025-02-03,P011,36,9999,False,0,Online
6015,2025-02-04,P011,33,9999,False,0,Online
6016,2025-02-05,P011,28,9999,False,0,Retail
6017,2025-02-06,P011,40,9999,False,0,Online
6018,2025-02-07,P011,32,9999,False,0,B2B
6019,2025-02-08,P011,27,9999,False,0,Online
6020,2025-02-09,P011,38,9999,True,15,Retail
6021,2025-02-10,P011,33,9999,False,0,Online
6022,2025-02-11,P011,33,9999,False,0,Online
6023,2025-02-12,P011,41,9999,False,0,Retail
6024,2025-02-13,P011,30,9999,False,0,Online
6025,2025-02-14,P011,30,9999,False,0,Retail
6026,2025-02-15,P011,28,9999,False,0,Online
6027,2025-02-16,P011,32,9999,False,0,Online
6028,2025-02-17,P011,26,9999,False,0,B2B
6029,2025-02-18,P011,24,9999,False,0,Retail
6030,2025-02-19,P011,34,9999,True,10,Retail
6031,2025-02-20,P011,26,9999,False,0,Online
6032,2025-02-21,P011,30,9999,False,0,Retail
6033,2025-02-22,P011,30,9999,False,0,Online
6034,2025-02-23,P011,25,9999,False,0,Online
6035,2025-02-24,P011,27,9999,False,0,Retail
6036,2025-02-25,P011,32,9999,False,0,Retail
6037,2025-02-26,P011,35,9999,False,0,Online
6038,2025-02-27,P011,25,9999,False,0,Retail
6039,2025-02-28,P011,35,9999,False,0,Retail
6040,2025-03-01,P011,32,9999,False,0,Online
6041,2025-03-02,P011,55,9999,False,0,Online
6042,2025-03-03,P011,38,9999,False,0,Online
6043,2025-03-04,P011,42,9999,False,0,B2B
6044,2025-03-05,P011,32,9999,False,0,Retail
6045,2025-03-06,P011,34,9999,False,0,Online
6046,2025-03-07,P011,34,9999,True,5,Online
6047,2025-03-08,P011,29,9999,False,0,Online
6048,2025-03-09,P011,35,9999,False,0,Retail
6049,2025-03-10,P011,28,9999,False,0,Online
6050,2025-03-11,P011,30,9999,False,0,Online
6051,2025-03-12,P011,38,9999,False,0,Online
6052,2025-03-13,P011,38,9999,False,0,Online
6053,2025-03-14,P011,42,9999,True,20,B2B
6054,2025-03-15,P011,33,9999,False,0,Online
6055,2025-03-16,P011,30,9999,False,0,Online
6056,2025-03-17,P011,39,9999,False,0,B2B
6057,2025-03-18,P011,34,9999,False,0,Online
6058,2025-03-19,P011,37,9999,False,0,Retail
6059,2025-03-20,P011,44,9999,False,0,Retail
6060,2025-03-21,P011,36,9999,False,0,Retail
6061,2025-03-22,P011,30,9999,False,0,B2B
6062,2025-03-23,P011,32,9999,False,0,Online
6063,2025-03-24,P011,32,9999,False,0,B2B
6064,2025-03-25,P011,43,9999,False,0,Online
6065,2025-03-26,P011,34,9999,False,0,Online
6066,2025-03-27,P011,33,9999,False,0,Retail
6067,2025-03-28,P011,34,9999,True,10,Online
6068,2025-03-29,P011,33,9999,False,0,Retail
6069,2025-03-30,P011,33,9999,False,0,Online
6070,2025-03-31,P011,32,9999,False,0,Retail
6071,2025-04-01,P011,37,9999,False,0,Retail
6072,2025-04-02,P011,33,9999,True,15,B2B
6073,2025-04-03,P011,34,9999,False,0,Online
6074,2025-04-04,P011,43,9999,True,15,Retail
6075,2025-04-05,P011,36,9999,False,0,Online
6076,2025-04-06,P011,35,9999,True,20,Retail
6077,2025-04-07,P011,37,9999,True,20,Retail
6078,2025-04-08,P011,30,9999,False,0,Retail
6079,2025-04-09,P011,28,9999,False,0,Online
6080,2025-04-10,P011,40,9999,False,0,B2B
6081,2025-04-11,P011,40,9999,False,0,Retail
6082,2025-04-12,P011,31,9999,False,0,Online
6083,2025-04-13,P011,34,9999,False,0,Retail
6084,2025-04-14,P011,34,9999,False,0,Retail
6085,2025-04-15,P011,34,9999,False,0,Online
6086,2025-04-16,P011,33,9999,False,0,Retail
6087,2025-04-17,P011,33,9999,False,0,Retail
6088,2025-04-18,P011,27,9999,False,0,Online
6089,2025-04-19,P011,30,9999,False,0,Online
6090,2025-04-20,P011,30,9999,False,0,Online
6091,2025-04-21,P011,37,9999,False,0,Online
6092,2025-04-22,P011,34,9999,False,0,B2B
6093,2025-04-23,P011,40,9999,True,15,Online
6094,2025-04-24,P011,31,9999,False,0,Retail
6095,2025-04-25,P011,34,9999,False,0,Online
6096,2025-04-26,P011,33,9999,False,0,B2B
6097,2025-04-27,P011,26,9999,False,0,Online
6098,2025-04-28,P011,34,9999,False,0,Retail
6099,2025-04-29,P011,35,9999,False,0,Online
6100,2025-04-30,P011,30,9999,False,0,Retail
6101,2025-05-01,P011,30,9999,False,0,Retail
6102,2025-05-02,P011,33,9999,False,0,Online
6103,2025-05-03,P011,24,9999,False,0,Retail
6104,2025-05-04,P011,30,9999,False,0,Online
6105,2025-05-05,P011,29,9999,False,0,Retail
6106,2025-05-06,P011,37,9999,False,0,Retail
6107,2025-05-07,P011,40,9999,False,0,B2B
6108,2025-05-08,P011,29,9999,False,0,Retail
6109,2025-05-09,P011,34,9999,False,0,Retail
6110,2025-05-10,P011,26,9999,False,0,Retail
6111,2025-05-11,P011,32,9999,False,0,B2B
6112,2025-05-12,P011,27,9999,False,0,Retail
6113,2025-05-13,P011,46,9999,True,20,Online
6114,2025-05-14,P011,29,9999,False,0,Retail
6115,2025-05-15,P011,32,9999,False,0,B2B
6116,2025-05-16,P011,35,9999,True,15,Retail
6117,2025-05-17,P011,32,9999,False,0,Retail
6118,2025-05-18,P011,26,9999,False,0,Online
6119,2025-05-19,P011,35,9999,False,0,Retail
6120,2025-05-20,P011,32,9999,False,0,Online
6121,2025-05-21,P011,32,9999,False,0,Retail
6122,2025-05-22,P011,32,9999,False,0,Online
6123,2025-05-23,P011,29,9999,False,0,Online
6124,2025-05-24,P011,29,9999,False,0,Online
6125,2025-05-25,P011,34,9999,False,0,Online
6126,2025-05-26,P011,49,9999,False,0,Online
6127,2025-05-27,P011,37,9999,False,0,Retail
6128,2025-05-28,P011,39,9999,False,0,Retail
6129,2025-05-29,P011,29,9999,False,0,Retail
6130,2025-05-30,P011,27,9999,False,0,Online
6131,2025-05-31,P011,30,9999,False,0,Retail
6132,2025-06-01,P011,26,9999,False,0,Online
6133,2025-06-02,P011,40,9999,False,0,Retail
6134,2025-06-03,P011,32,9999,False,0,B2B
6135,2025-06-04,P011,30,9999,False,0,Online
6136,2025-06-05,P011,28,9999,False,0,Online
6137,2025-06-06,P011,36,9999,False,0,Online
6138,2025-06-07,P011,26,9999,False,0,B2B
6139,2025-06-08,P011,28,9999,False,0,Online
6140,2025-06-09,P011,37,9999,False,0,Online
6141,2025-06-10,P011,31,9999,False,0,B2B
6142,2025-06-11,P011,31,9999,False,0,Online
6143,2025-06-12,P011,33,9999,False,0,Online
6144,2025-06-13,P011,34,9999,False,0,Retail
6145,2025-06-14,P011,31,9999,False,0,Retail
6146,2025-06-15,P011,28,9999,False,0,Retail
6147,2025-06-16,P011,33,9999,False,0,Online
6148,2025-06-17,P011,31,9999,False,0,B2B
6149,2025-06-18,P011,26,9999,False,0,Online
6150,2025-06-19,P011,33,9999,False,0,Online
6151,2025-06-20,P011,39,9999,False,0,Online
6152,2025-06-21,P011,26,9999,False,0,Online
6153,2025-06-22,P011,26,9999,False,0,Online
6154,2025-06-23,P011,30,9999,False,0,Retail
6155,2025-06-24,P011,36,9999,False,0,Retail
6156,2025-06-25,P011,36,9999,True,5,Retail
6157,2025-06-26,P011,31,9999,False,0,B2B
6158,2025-06-27,P011,29,9999,False,0,Retail
6159,2025-06-28,P011,29,9999,False,0,Online
6160,2025-06-29,P011,23,9999,False,0,Retail
6161,2025-06-30,P011,45,9999,True,20,Online
6162,2025-07-01,P011,37,9999,False,0,Online
6163,2025-07-02,P011,27,9999,False,0,Online
6164,2025-07-03,P011,27,9999,False,0,Online
6165,2025-07-04,P011,39,9999,False,0,B2B
6166,2025-07-05,P011,27,9999,False,0,Online
6167,2025-07-06,P011,33,9999,False,0,Online
6168,2025-07-07,P011,33,9999,False,0,B2B
6169,2025-07-08,P011,33,9999,False,0,Online
6170,2025-07-09,P011,33,9999,False,0,Online
6171,2025-07-10,P011,29,9999,False,0,Online
6172,2025-07-11,P011,33,9999,False,0,Retail
6173,2025-07-12,P011,45,9999,False,0,Retail
6174,2025-07-13,P011,25,9999,False,0,Online
6175,2025-07-14,P011,35,9999,False,0,Online
6176,2025-07-15,P011,32,9999,False,0,Online
6177,2025-07-16,P011,32,9999,False,0,Retail
6178,2025-07-17,P011,28,9999,False,0,Online
6179,2025-07-18,P011,40,9999,False,0,Retail
6180,2025-07-19,P011,33,9999,False,0,Retail
6181,2025-07-20,P011,32,9999,False,0,Online
6182,2025-07-21,P011,31,9999,False,0,Online
6183,2025-07-22,P011,26,9999,False,0,Retail
6184,2025-07-23,P011,41,9999,False,0,Online
6185,2025-07-24,P011,33,9999,False,0,Online
6186,2025-07-25,P011,30,9999,False,0,Retail
6187,2025-07-26,P011,30,9999,False,0,Online
6188,2025-07-27,P011,34,9999,False,0,Online
6189,2025-07-28,P011,32,9999,False,0,B2B
6190,2025-07-29,P011,39,9999,False,0,Retail
6191,2025-07-30,P011,37,9999,False,0,Retail
6192,2025-07-31,P011,28,9999,False,0,Retail
6193,2025-08-01,P011,37,9999,False,0,B2B
6194,2025-08-02,P011,39,9999,False,0,Online
6195,2025-08-03,P011,23,9999,False,0,Online
6196,2025-08-04,P011,38,9999,False,0,Online
6197,2025-08-05,P011,32,9999,False,0,B2B
6198,2025-08-06,P011,37,9999,False,0,Online
6199,2025-08-07,P011,39,9999,False,0,Retail
6200,2025-08-08,P011,38,9999,False,0,Online
6201,2025-08-09,P011,33,9999,False,0,Online
6202,2025-08-10,P011,31,9999,False,0,Retail
6203,2025-08-11,P011,49,9999,False,0,Online
6204,2025-08-12,P011,50,9999,False,0,Online
6205,2025-08-13,P011,34,9999,False,0,Retail
6206,2025-08-14,P011,49,9999,False,0,Online
6207,2025-08-15,P011,39,9999,False,0,Retail
6208,2025-08-16,P011,37,9999,False,0,Retail
6209,2025-08-17,P011,35,9999,False,0,Online
6210,2025-08-18,P011,36,9999,False,0,Retail
6211,2025-08-19,P011,43,9999,False,0,Retail
6212,2025-08-20,P011,48,9999,True,15,Online
6213,2025-08-21,P011,39,9999,False,0,Online
6214,2025-08-22,P011,33,9999,False,0,Retail
6215,2025-08-23,P011,31,9999,False,0,B2B
6216,2025-08-24,P011,28,9999,False,0,Retail
6217,2025-08-25,P011,38,9999,False,0,Retail
6218,2025-08-26,P011,35,9999,False,0,Online
6219,2025-08-27,P011,38,9999,False,0,Retail
6220,2025-08-28,P011,46,9999,False,0,Retail
6221,2025-08-29,P011,46,9999,False,0,Online
6222,2025-08-30,P011,34,9999,False,0,Retail
6223,2025-08-31,P011,36,9999,False,0,Online
6224,2025-09-01,P011,58,9999,True,15,Retail
6225,2025-09-02,P011,44,9999,False,0,Online
6226,2025-09-03,P011,39,9999,False,0,B2B
6227,2025-09-04,P011,32,9999,False,0,Online
6228,2025-09-05,P011,43,9999,False,0,Online
6229,2025-09-06,P011,40,9999,False,0,B2B
6230,2025-09-07,P011,33,9999,False,0,Retail
6231,2025-09-08,P011,40,9999,False,0,Retail
6232,2025-09-09,P011,38,9999,False,0,Online
6233,2025-09-10,P011,41,9999,False,0,Retail
6234,2025-09-11,P011,27,9999,False,0,B2B
6235,2025-09-12,P011,40,9999,False,0,Online
6236,2025-09-13,P011,40,9999,False,0,Online
6237,2025-09-14,P011,34,9999,False,0,Retail
6238,2025-09-15,P011,39,9999,False,0,Online
6239,2025-09-16,P011,35,9999,False,0,Retail
6240,2025-09-17,P011,43,9999,False,0,Online
6241,2025-09-18,P011,38,9999,False,0,B2B
6242,2025-09-19,P011,36,9999,False,0,Retail
6243,2025-09-20,P011,40,9999,False,0,Online
6244,2025-09-21,P011,40,9999,False,0,Online
6245,2025-09-22,P011,36,9999,False,0,B2B
6246,2025-09-23,P011,44,9999,False,0,B2B
6247,2025-09-24,P011,41,9999,False,0,Online
6248,2025-09-25,P011,42,9999,False,0,Online
6249,2025-09-26,P011,32,9999,False,0,Online
6250,2025-09-27,P011,39,9999,False,0,Online
6251,2025-09-28,P011,43,9999,True,20,Online
6252,2025-09-29,P011,40,9999,False,0,Online
6253,2025-09-30,P011,52,9999,False,0,Online
6254,2025-10-01,P011,40,9999,False,0,Online
6255,2025-10-02,P011,35,9999,False,0,B2B
6256,2025-10-03,P011,28,9999,False,0,Online
6257,2025-10-04,P011,39,9999,False,0,B2B
6258,2025-10-05,P011,28,9999,False,0,Retail
6259,2025-10-06,P011,32,9999,False,0,Retail
6260,2025-10-07,P011,38,9999,False,0,Online
6261,2025-10-08,P011,44,9999,False,0,Retail
6262,2025-10-09,P011,43,9999,False,0,Retail
6263,2025-10-10,P011,36,9999,False,0,Online
6264,2025-10-11,P011,34,9999,False,0,Retail
6265,2025-10-12,P011,31,9999,False,0,Online
6266,2025-10-13,P011,38,9999,False,0,Retail
6267,2025-10-14,P011,37,9999,False,0,Retail
6268,2025-10-15,P011,41,9999,False,0,Online
6269,2025-10-16,P011,41,9999,False,0,Retail
6270,2025-10-17,P011,39,9999,False,0,Online
6271,2025-10-18,P011,33,9999,False,0,Retail
6272,2025-10-19,P011,36,9999,False,0,Online
6273,2025-10-20,P011,40,9999,False,0,B2B
6274,2025-10-21,P011,41,9999,True,10,Online
6275,2025-10-22,P011,35,9999,False,0,Online
6276,2025-10-23,P011,37,9999,False,0,Retail
6277,2025-10-24,P011,44,9999,False,0,Online
6278,2025-10-25,P011,37,9999,True,10,B2B
6279,2025-10-26,P011,29,9999,False,0,Online
6280,2025-10-27,P011,41,9999,False,0,Online
6281,2025-10-28,P011,41,9999,False,0,Online
6282,2025-10-29,P011,42,9999,False,0,Retail
6283,2025-10-30,P011,49,9999,True,10,Online
6284,2025-10-31,P011,46,9999,False,0,Retail
6285,2025-11-01,P011,31,9999,False,0,B2B
6286,2025-11-02,P011,32,9999,False,0,B2B
6287,2025-11-03,P011,33,9999,False,0,Online
6288,2025-11-04,P011,58,9999,True,20,Online
6289,2025-11-05,P011,45,9999,False,0,B2B
6290,2025-11-06,P011,36,9999,False,0,Retail
6291,2025-11-07,P011,35,9999,False,0,Retail
6292,2025-11-08,P011,39,9999,False,0,Online
6293,2025-11-09,P011,35,9999,False,0,Retail
6294,2025-11-10,P011,41,9999,False,0,B2B
6295,2025-11-11,P011,43,9999,True,20,Online
6296,2025-11-12,P011,44,9999,False,0,Retail
6297,2025-11-13,P011,35,9999,False,0,Online
6298,2025-11-14,P011,32,9999,False,0,Online
6299,2025-11-15,P011,32,9999,False,0,Retail
6300,2025-11-16,P011,33,9999,False,0,B2B
6301,2025-11-17,P011,40,9999,False,0,Online
6302,2025-11-18,P011,30,9999,False,0,B2B
6303,2025-11-19,P011,44,9999,False,0,Retail
6304,2025-11-20,P011,43,9999,False,0,Online
6305,2025-11-21,P011,28,9999,False,0,Online
6306,2025-11-22,P011,38,9999,False,0,B2B
6307,2025-11-23,P011,32,9999,False,0,Online
6308,2025-11-24,P011,45,9999,False,0,B2B
6309,2025-11-25,P011,39,9999,False,0,Online
6310,2025-11-26,P011,40,9999,False,0,Online
6311,2025-11-27,P011,38,9999,False,0,Retail
6312,2025-11-28,P011,43,9999,False,0,B2B
6313,2025-11-29,P011,45,9999,False,0,Online
6314,2025-11-30,P011,38,9999,False,0,Online
6315,2025-12-01,P011,46,9999,False,0,Retail
6316,2025-12-02,P011,45,9999,False,0,Online
6317,2025-12-03,P011,48,9999,False,0,Retail
6318,2025-12-04,P011,34,9999,False,0,Online
6319,2025-12-05,P011,43,9999,False,0,Retail
6320,2025-12-06,P011,33,9999,False,0,Online
6321,2025-12-07,P011,38,9999,False,0,Retail
6322,2025-12-08,P011,40,9999,False,0,Online
6323,2025-12-09,P011,39,9999,False,0,Online
6324,2025-12-10,P011,46,9999,False,0,Retail
6325,2025-12-11,P011,36,9999,False,0,Online
6326,2025-12-12,P011,31,9999,False,0,Retail
6327,2025-12-13,P011,30,9999,False,0,B2B
6328,2025-12-14,P011,36,9999,False,0,Retail
6329,2025-12-15,P011,48,9999,False,0,Online
6330,2025-12-16,P011,42,9999,False,0,B2B
6331,2025-12-17,P011,45,9999,False,0,Online
6332,2025-12-18,P011,33,9999,False,0,Retail
6333,2025-12-19,P011,35,9999,False,0,Retail
6334,2025-12-20,P011,31,9999,False,0,Online
6335,2025-12-21,P011,34,9999,False,0,Retail
6336,2025-12-22,P011,41,9999,False,0,B2B
6337,2025-12-23,P011,43,9999,False,0,Online
6338,2025-12-24,P011,35,9999,False,0,Online
6339,2025-12-25,P011,42,9999,False,0,Online
6340,2025-12-26,P011,42,9999,False,0,Retail
6341,2025-12-27,P011,31,9999,False,0,Retail
6342,2025-12-28,P011,35,9999,False,0,Retail
6343,2025-12-29,P011,36,9999,False,0,Online
6344,2025-12-30,P011,49,9999,True,20,B2B
6345,2025-12-31,P011,40,9999,False,0,Online
6346,2026-01-01,P011,34,9999,False,0,Retail
6347,2026-01-02,P011,31,9999,False,0,Retail
6348,2026-01-03,P011,33,9999,False,0,Retail
6349,2026-01-04,P011,27,9999,False,0,Online
6350,2026-01-05,P011,31,9999,False,0,Online
6351,2026-01-06,P011,48,9999,False,0,Online
6352,2026-01-07,P011,28,9999,False,0,Retail
6353,2026-01-08,P011,33,9999,True,15,Online
6354,2026-01-09,P011,37,9999,False,0,Online
6355,2026-01-10,P011,21,9999,False,0,Retail
6356,2026-01-11,P011,27,9999,False,0,Online
6357,2026-01-12,P011,57,9999,True,15,Retail
6358,2026-01-13,P011,29,9999,False,0,B2B
6359,2026-01-14,P011,26,9999,False,0,Retail
6360,2026-01-15,P011,26,9999,False,0,Retail
6361,2026-01-16,P011,38,9999,False,0,Online
6362,2026-01-17,P011,36,9999,False,0,B2B
6363,2026-01-18,P011,28,9999,False,0,Retail
6364,2026-01-19,P011,36,9999,False,0,B2B
6365,2026-01-20,P011,38,9999,False,0,Online
6366,2026-01-21,P011,46,9999,True,5,B2B
6367,2026-01-22,P011,33,9999,False,0,Online
6368,2026-01-23,P011,25,9999,False,0,Online
6369,2026-01-24,P011,28,9999,False,0,Online
6370,2026-01-25,P011,27,9999,False,0,Retail
6371,2026-01-26,P011,35,9999,False,0,Retail
6372,2026-01-27,P011,33,9999,False,0,Retail
6373,2026-01-28,P011,37,9999,False,0,Online
6374,2026-01-29,P011,41,9999,False,0,Online
6375,2026-01-30,P011,33,9999,False,0,Online
6376,2026-01-31,P011,33,9999,False,0,Online
6377,2026-02-01,P011,34,9999,False,0,Online
6378,2026-02-02,P011,33,9999,False,0,Retail
6379,2026-02-03,P011,38,9999,False,0,Online
6380,2026-02-04,P011,36,9999,False,0,Online
6381,2026-02-05,P011,45,9999,False,0,B2B
6382,2026-02-06,P011,28,9999,False,0,Retail
6383,2026-02-07,P011,27,9999,False,0,Online
6384,2026-02-08,P011,30,9999,False,0,Retail
6385,2026-02-09,P011,39,9999,False,0,Retail
6386,2026-02-10,P011,38,9999,False,0,Retail
6387,2026-02-11,P011,34,9999,False,0,Online
6388,2026-02-12,P011,28,9999,False,0,Online
6389,2026-02-13,P011,40,9999,False,0,B2B
6390,2026-02-14,P011,33,9999,False,0,Online
6391,2026-02-15,P011,24,9999,False,0,B2B
6392,2026-02-16,P011,35,9999,False,0,Retail
6393,2026-02-17,P011,29,9999,False,0,Retail
6394,2026-02-18,P011,33,9999,False,0,B2B
6395,2026-02-19,P011,33,9999,False,0,Retail
6396,2026-02-20,P011,43,9999,True,15,Online
6397,2026-02-21,P011,29,9999,False,0,Retail
6398,2026-02-22,P011,28,9999,False,0,Online
6399,2026-02-23,P011,47,9999,True,20,Online
6400,2026-02-24,P011,36,9999,True,15,Retail
6401,2026-02-25,P011,34,9999,False,0,Online
6402,2026-02-26,P011,29,9999,False,0,Online
6403,2026-02-27,P011,31,9999,False,0,Online
6404,2026-02-28,P011,34,9999,False,0,Online
6405,2026-03-01,P011,39,9999,True,15,Retail
6406,2026-03-02,P011,40,9999,False,0,B2B
6407,2026-03-03,P011,35,9999,False,0,Retail
6408,2026-03-04,P011,39,9999,False,0,Retail
6409,2026-03-05,P011,34,9999,False,0,Retail
6410,2026-03-06,P011,39,9999,False,0,Online
6411,2026-03-07,P011,41,9999,True,10,Retail
6412,2026-03-08,P011,30,9999,False,0,Online
6413,2026-03-09,P011,32,9999,True,10,Retail
6414,2026-03-10,P011,38,9999,False,0,Online
6415,2026-03-11,P011,40,9999,False,0,Retail
6416,2026-03-12,P011,32,9999,False,0,Retail
6417,2026-03-13,P011,32,9999,False,0,Online
6418,2026-03-14,P011,40,9999,False,0,Online
6419,2026-03-15,P011,34,9999,False,0,Online
6420,2026-03-16,P011,35,9999,False,0,Online
6421,2026-03-17,P011,32,9999,False,0,Online
6422,2026-03-18,P011,33,9999,False,0,B2B
6423,2026-03-19,P011,44,9999,False,0,Retail
6424,2026-03-20,P011,38,9999,False,0,Retail
6425,2026-03-21,P011,29,9999,False,0,Retail
6426,2026-03-22,P011,32,9999,False,0,Online
6427,2026-03-23,P011,32,9999,False,0,Retail
6428,2026-03-24,P011,40,9999,False,0,Online
6429,2026-03-25,P011,40,9999,False,0,Online
6430,2026-03-26,P011,35,9999,False,0,Retail
6431,2026-03-27,P011,32,9999,False,0,Online
6432,2026-03-28,P011,24,9999,True,10,Online
6433,2026-03-29,P011,28,9999,False,0,B2B
6434,2026-03-30,P011,30,9999,False,0,Retail
6435,2026-03-31,P011,40,9999,False,0,Online
6436,2026-04-01,P011,33,9999,False,0,Online
6437,2026-04-02,P011,30,9999,False,0,Retail
6438,2026-04-03,P011,35,9999,False,0,Online
6439,2026-04-04,P011,34,9999,False,0,Retail
6440,2026-04-05,P011,32,9999,False,0,B2B
6441,2026-04-06,P011,31,9999,False,0,Retail
6442,2026-04-07,P011,34,9999,False,0,Online
6443,2026-04-08,P011,42,9999,True,20,Retail
6444,2026-04-09,P011,43,9999,False,0,Online
6445,2026-04-10,P011,43,9999,False,0,B2B
6446,2026-04-11,P011,30,9999,False,0,Online
6447,2026-04-12,P011,31,9999,False,0,Online
6448,2026-04-13,P011,37,9999,False,0,Retail
6449,2026-04-14,P011,29,9999,False,0,Online
6450,2026-04-15,P011,53,9999,True,20,Online
6451,2026-04-16,P011,45,9999,True,20,Online
6452,2026-04-17,P011,42,9999,False,0,Online
6453,2026-04-18,P011,27,9999,False,0,Online
6454,2026-04-19,P011,35,9999,True,5,Online
6455,2026-04-20,P011,29,9999,False,0,Retail
6456,2026-04-21,P011,34,9999,False,0,Online
6457,2026-04-22,P011,32,9999,False,0,Online
6458,2026-04-23,P011,43,9999,False,0,Online
6459,2026-04-24,P011,32,9999,False,0,Online
6460,2026-04-25,P011,34,9999,False,0,Retail
6461,2026-04-26,P011,30,9999,False,0,B2B
6462,2026-04-27,P011,32,9999,False,0,B2B
6463,2026-04-28,P011,38,9999,False,0,Online
6464,2026-04-29,P011,46,9999,True,10,Online
6465,2026-04-30,P011,29,9999,False,0,Retail
6466,2026-05-01,P011,42,9999,False,0,Online
6467,2026-05-02,P011,43,9999,False,0,Online
6468,2026-05-03,P011,30,9999,False,0,Online
6469,2026-05-04,P011,39,9999,False,0,Retail
6470,2026-05-05,P011,33,9999,False,0,Online
6471,2026-05-06,P011,34,9999,False,0,Online
6472,2026-05-07,P011,44,9999,True,20,Retail
6473,2026-05-08,P011,39,9999,False,0,Online
6474,2026-05-09,P011,22,9999,False,0,Online
6475,2026-05-10,P011,22,9999,False,0,Online
6476,2026-05-11,P011,39,9999,False,0,Online
6477,2026-05-12,P011,38,9999,False,0,Online
6478,2026-05-13,P011,32,9999,False,0,Online
6479,2026-05-14,P011,36,9999,False,0,B2B
6480,2026-05-15,P011,36,9999,False,0,Retail
6481,2026-05-16,P011,35,9999,False,0,Retail
6482,2026-05-17,P011,22,9999,False,0,Online
6483,2026-05-18,P011,33,9999,False,0,Online
6484,2026-05-19,P011,34,9999,False,0,Online
6485,2026-05-20,P011,39,9999,False,0,Retail
6486,2026-05-21,P011,48,9999,True,5,Online
6487,2026-05-22,P011,38,9999,False,0,Online
6488,2026-05-23,P011,26,9999,False,0,Retail
6489,2026-05-24,P011,33,9999,False,0,Online
