sale_id,sale_date,product_id,units_sold,unit_price,promotion,discount_pct,sales_channel,day_of_week,day_of_month,month,quarter,week_of_year,is_weekend,lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_30,rolling_std_7
6485,2026-05-20,P011,39,9999,False,0,Retail,2,20,5,2,21,0,34.0,32.0,34.0,29.0,32.57142857142857,34.4,4.894116973712447
6486,2026-05-21,P011,48,9999,True,5,Online,3,21,5,2,21,0,39.0,36.0,44.0,34.0,33.57142857142857,34.733333333333334,5.442338432975951
6487,2026-05-22,P011,38,9999,False,0,Online,4,22,5,2,21,0,48.0,36.0,39.0,32.0,35.285714285714285,35.2,7.739816658342867
6488,2026-05-23,P011,26,9999,False,0,Retail,5,23,5,2,21,1,38.0,35.0,22.0,43.0,35.57142857142857,35.4,7.8072005835882585
6489,2026-05-24,P011,33,9999,False,0,Online,6,24,5,2,21,1,26.0,22.0,22.0,32.0,34.285714285714285,34.833333333333336,8.616153157766805
6490,2026-05-25,P011,38,9999,False,0,Online,0,25,5,2,22,0,33.0,33.0,39.0,34.0,35.857142857142854,34.86666666666667,6.8173448259707685
6491,2026-05-26,P011,38,9999,False,0,Online,1,26,5,2,22,0,38.0,34.0,38.0,30.0,36.57142857142857,35.0,6.7294661218936485
6492,2026-05-27,P011,35,9999,True,5,Online,2,27,5,2,22,0,38.0,39.0,32.0,32.0,37.142857142857146,35.266666666666666,6.644009116704861
6493,2026-05-28,P011,40,9999,False,0,Online,3,28,5,2,22,0,35.0,48.0,36.0,38.0,36.57142857142857,35.36666666666667,6.629659188252516
6494,2026-05-29,P011,40,9999,False,0,B2B,4,29,5,2,22,0,40.0,38.0,36.0,46.0,35.42857142857143,35.43333333333333,4.755948656056693
6495,2026-05-30,P011,28,9999,False,0,Online,5,30,5,2,22,1,40.0,26.0,35.0,29.0,35.714285714285715,35.233333333333334,4.990467102863399
6496,2026-05-31,P011,34,9999,False,0,Retail,6,31,5,2,22,1,28.0,33.0,22.0,42.0,36.0,35.2,4.358898943540669
6497,2026-06-01,P011,39,9999,False,0,Online,0,1,6,2,23,0,34.0,38.0,33.0,43.0,36.142857142857146,34.93333333333333,4.259443290250163
6498,2026-06-02,P011,39,9999,False,0,Online,1,2,6,2,23,0,39.0,38.0,34.0,30.0,36.285714285714285,34.8,4.347960660443229
6499,2026-06-03,P011,32,9999,False,0,Online,2,3,6,2,23,0,39.0,35.0,39.0,39.0,36.42857142857143,35.1,4.429339411136571
6500,2026-06-04,P011,48,9999,True,20,Online,3,4,6,2,23,0,32.0,40.0,48.0,33.0,36.0,34.86666666666667,4.725815626252604
6501,2026-06-05,P011,43,9999,False,0,Online,4,5,6,2,23,0,48.0,40.0,38.0,34.0,37.142857142857146,35.36666666666667,6.49175301000102
6502,2026-06-06,P011,26,9999,False,0,Online,5,6,6,2,23,1,43.0,28.0,26.0,44.0,37.57142857142857,35.666666666666664,6.8033605141661075
6503,2026-06-07,P011,36,9999,False,0,B2B,6,7,6,2,23,1,26.0,34.0,33.0,39.0,37.285714285714285,35.06666666666667,7.296444013222841
6504,2026-06-08,P011,34,9999,True,5,Online,0,8,6,2,24,0,36.0,39.0,38.0,22.0,37.57142857142857,34.96666666666667,7.184639700016129
6505,2026-06-09,P011,42,9999,False,0,Online,1,9,6,2,24,0,34.0,39.0,38.0,22.0,36.857142857142854,35.36666666666667,7.267016155859565
6506,2026-06-10,P011,32,9999,False,0,Online,2,10,6,2,24,0,42.0,32.0,35.0,39.0,37.285714285714285,36.03333333333333,7.499206307209812
6507,2026-06-11,P011,55,9999,True,20,Online,3,11,6,2,24,0,32.0,48.0,40.0,38.0,37.285714285714285,35.8,7.499206307209812
6508,2026-06-12,P011,36,9999,False,0,Retail,4,12,6,2,24,0,55.0,43.0,40.0,32.0,38.285714285714285,36.36666666666667,9.393513466115627
6509,2026-06-13,P011,28,9999,False,0,Online,5,13,6,2,24,1,36.0,26.0,28.0,36.0,37.285714285714285,36.5,9.178131358729587
6510,2026-06-14,P011,33,9999,False,0,Retail,6,14,6,2,24,1,28.0,36.0,34.0,36.0,37.57142857142857,36.233333333333334,8.791229395580263
6511,2026-06-15,P011,39,9999,False,0,Online,0,15,6,2,25,0,33.0,34.0,39.0,35.0,37.142857142857146,36.13333333333333,8.952254305081896
6512,2026-06-16,P011,36,9999,False,0,Online,1,16,6,2,25,0,39.0,42.0,39.0,22.0,37.857142857142854,36.266666666666666,8.858678822273149
6513,2026-06-17,P011,31,9999,False,0,Retail,2,17,6,2,25,0,36.0,32.0,32.0,33.0,37.0,36.733333333333334,8.679477710861034
6514,2026-06-18,P011,32,9999,False,0,Online,3,18,6,2,25,0,31.0,55.0,48.0,34.0,36.857142857142854,36.666666666666664,8.783100656536806
6515,2026-06-19,P011,35,9999,False,0,Online,4,19,6,2,25,0,32.0,36.0,43.0,39.0,33.57142857142857,36.6,3.690399384761381
6516,2026-06-20,P011,27,9999,False,0,Online,5,20,6,2,25,1,35.0,28.0,26.0,48.0,33.42857142857143,36.46666666666667,3.5989416433696846
6517,2026-06-21,P011,48,9999,True,20,Retail,6,21,6,2,25,1,27.0,33.0,36.0,38.0,33.285714285714285,35.766666666666666,3.8606685826112304
6518,2026-06-22,P011,39,9999,False,0,Retail,0,22,6,2,26,0,48.0,39.0,34.0,26.0,35.42857142857143,36.1,6.754187413675132
6519,2026-06-23,P011,26,9999,False,0,Retail,1,23,6,2,26,0,39.0,36.0,42.0,33.0,35.42857142857143,36.53333333333333,6.754187413675132
6520,2026-06-24,P011,40,9999,False,0,Retail,2,24,6,2,26,0,26.0,31.0,32.0,38.0,34.0,36.3,7.615773105863886
6521,2026-06-25,P011,37,9999,False,0,Retail,3,25,6,2,26,0,40.0,32.0,55.0,38.0,35.285714285714285,36.36666666666667,7.78276484107213
6522,2026-06-26,P011,37,9999,False,0,Online,4,26,6,2,26,0,37.0,35.0,36.0,35.0,36.0,36.333333333333336,7.65941686205071
6523,2026-06-27,P011,27,9999,False,0,Online,5,27,6,2,26,1,37.0,27.0,28.0,40.0,36.285714285714285,36.4,7.6531972777022235
6524,2026-06-28,P011,32,9999,False,0,Retail,6,28,6,2,26,1,27.0,48.0,33.0,40.0,36.285714285714285,35.96666666666667,7.6531972777022235
6525,2026-06-29,P011,39,9999,False,0,Online,0,29,6,2,27,0,32.0,39.0,39.0,28.0,34.0,35.7,5.715476066494051
6526,2026-06-30,P011,38,9999,False,0,Online,1,30,6,2,27,0,39.0,26.0,36.0,34.0,34.0,36.06666666666667,5.715476066494051
6527,2026-07-01,P011,43,9999,True,15,Online,2,1,7,3,27,0,38.0,40.0,31.0,39.0,35.714285714285715,36.2,4.6084807950229365
6528,2026-07-02,P011,35,9999,False,0,Online,3,2,7,3,27,0,43.0,37.0,32.0,39.0,36.142857142857146,36.333333333333336,5.177791402666188
6529,2026-07-03,P011,39,9999,False,0,Retail,4,3,7,3,27,0,35.0,37.0,35.0,32.0,35.857142857142854,36.2,5.177791402666183
6530,2026-07-04,P011,28,9999,False,0,Online,5,4,7,3,27,1,39.0,27.0,27.0,48.0,36.142857142857146,36.43333333333333,5.30498417932205
6531,2026-07-05,P011,32,9999,False,0,Online,6,5,7,3,27,1,28.0,32.0,48.0,43.0,36.285714285714285,35.766666666666666,5.023753102820178
6532,2026-07-06,P011,36,9999,False,0,Online,0,6,7,3,28,0,32.0,39.0,39.0,26.0,36.285714285714285,35.4,5.023753102820178
6533,2026-07-07,P011,44,9999,False,0,Online,1,7,7,3,28,0,36.0,38.0,26.0,36.0,35.857142857142854,35.733333333333334,4.87950036474267
6534,2026-07-08,P011,50,9999,True,10,B2B,2,8,7,3,28,0,44.0,43.0,40.0,34.0,36.714285714285715,36.0,5.765248931147331
6535,2026-07-09,P011,31,9999,False,0,B2B,3,9,7,3,28,0,50.0,35.0,37.0,42.0,37.714285714285715,36.53333333333333,7.409774753982897
6536,2026-07-10,P011,46,9999,True,10,Online,4,10,7,3,28,0,31.0,39.0,37.0,32.0,37.142857142857146,36.166666666666664,7.798046153333802
6537,2026-07-11,P011,26,9999,False,0,Online,5,11,7,3,28,1,46.0,28.0,27.0,55.0,38.142857142857146,36.63333333333333,8.493695140682743
6538,2026-07-12,P011,32,9999,False,0,Online,6,12,7,3,28,1,26.0,32.0,32.0,36.0,37.857142857142854,35.666666666666664,8.914941978285158
6539,2026-07-13,P011,41,9999,True,10,Retail,0,13,7,3,29,0,32.0,36.0,39.0,28.0,37.857142857142854,35.53333333333333,8.914941978285158
6540,2026-07-14,P011,30,9999,False,0,Retail,1,14,7,3,29,0,41.0,44.0,38.0,33.0,38.57142857142857,35.96666666666667,8.941609528064928
6541,2026-07-15,P011,36,9999,False,0,Online,2,15,7,3,29,0,30.0,50.0,43.0,39.0,36.57142857142857,35.86666666666667,9.089502055616018
6542,2026-07-16,P011,34,9999,True,20,Online,3,16,7,3,29,0,36.0,31.0,35.0,36.0,34.57142857142857,35.766666666666666,6.924765768773756
6543,2026-07-17,P011,30,9999,False,0,Online,4,17,7,3,29,0,34.0,46.0,39.0,31.0,35.0,35.7,6.757711644237757
6544,2026-07-18,P011,41,9999,True,15,B2B,5,18,7,3,29,1,30.0,26.0,28.0,32.0,32.714285714285715,35.666666666666664,4.855041562276068
6545,2026-07-19,P011,31,9999,False,0,Online,6,19,7,3,29,1,41.0,32.0,32.0,35.0,34.857142857142854,35.96666666666667,4.705619740571589
6546,2026-07-20,P011,35,9999,False,0,Online,0,20,7,3,30,0,31.0,41.0,36.0,27.0,34.714285714285715,35.833333333333336,4.820590756130943
6547,2026-07-21,P011,30,9999,True,5,Online,1,21,7,3,30,0,35.0,30.0,44.0,48.0,33.857142857142854,36.1,3.9761191895519814
6548,2026-07-22,P011,37,9999,True,5,Online,2,22,7,3,30,0,30.0,36.0,50.0,39.0,33.857142857142854,35.5,3.9761191895519814
6549,2026-07-23,P011,37,9999,False,0,B2B,3,23,7,3,30,0,37.0,34.0,31.0,26.0,34.0,35.43333333333333,4.082482904638596
6550,2026-07-24,P011,40,9999,False,0,Retail,4,24,7,3,30,0,37.0,30.0,46.0,40.0,34.42857142857143,35.8,4.2370250120079245
6551,2026-07-25,P011,30,9999,False,0,B2B,5,25,7,3,30,1,40.0,41.0,26.0,37.0,35.857142857142854,35.8,4.180453381654976
6552,2026-07-26,P011,32,9999,False,0,B2B,6,26,7,3,30,1,30.0,31.0,32.0,37.0,34.285714285714285,35.56666666666667,3.9880774697542782
6553,2026-07-27,P011,37,9999,False,0,Retail,0,27,7,3,31,0,32.0,35.0,41.0,27.0,34.42857142857143,35.4,3.8668308667926965
6554,2026-07-28,P011,36,9999,False,0,B2B,1,28,7,3,31,0,37.0,30.0,30.0,32.0,34.714285714285715,35.733333333333334,3.988077469754287
6555,2026-07-29,P011,33,9999,False,0,Retail,2,29,7,3,31,0,36.0,37.0,36.0,39.0,35.57142857142857,35.86666666666667,3.408672412985386
6556,2026-07-30,P011,29,9999,False,0,Online,3,30,7,3,31,0,33.0,37.0,34.0,38.0,35.0,35.666666666666664,3.46410161513774
6557,2026-07-31,P011,33,9999,False,0,Retail,4,31,7,3,31,0,29.0,40.0,30.0,43.0,33.857142857142854,35.36666666666667,3.9761191895519836
6558,2026-08-01,P011,42,9999,False,0,B2B,5,1,8,3,31,1,33.0,30.0,41.0,35.0,32.857142857142854,35.03333333333333,2.911389784310929
6559,2026-08-02,P011,39,9999,False,0,Retail,6,2,8,3,31,1,42.0,32.0,31.0,39.0,34.57142857142857,35.266666666666666,4.197504927816933
6560,2026-08-03,P011,54,9999,False,0,B2B,0,3,8,3,32,0,39.0,37.0,35.0,28.0,35.57142857142857,35.266666666666666,4.314979445958879
6561,2026-08-04,P011,45,9999,False,0,Retail,1,4,8,3,32,0,54.0,36.0,30.0,32.0,38.0,36.13333333333333,8.246211251235342
6562,2026-08-05,P011,51,9999,False,0,B2B,2,5,8,3,32,0,45.0,33.0,37.0,36.0,39.285714285714285,36.56666666666667,8.577378887016074
6563,2026-08-06,P011,40,9999,False,0,Retail,3,6,8,3,32,0,51.0,29.0,37.0,44.0,41.857142857142854,37.06666666666667,9.063269671749708
6564,2026-08-07,P011,51,9999,False,0,B2B,4,7,8,3,32,0,40.0,33.0,40.0,50.0,43.42857142857143,36.93333333333333,7.230886134196518
6565,2026-08-08,P011,36,9999,False,0,Online,5,8,8,3,32,1,51.0,42.0,30.0,31.0,46.0,36.96666666666667,6.000000000000132
6566,2026-08-09,P011,45,9999,False,0,Retail,6,9,8,3,32,1,36.0,39.0,32.0,46.0,45.142857142857146,37.13333333333333,7.010196655077417
6567,2026-08-10,P011,55,9999,False,0,Retail,0,10,8,3,33,0,45.0,54.0,37.0,26.0,46.0,37.1,6.480740698407984
6568,2026-08-11,P011,41,9999,False,0,B2B,1,11,8,3,33,0,55.0,45.0,36.0,32.0,46.142857142857146,38.06666666666667,6.693991620066866
6569,2026-08-12,P011,42,9999,False,0,Retail,2,12,8,3,33,0,41.0,51.0,33.0,41.0,45.57142857142857,38.36666666666667,6.972736021035727
6570,2026-08-13,P011,49,9999,False,0,Retail,3,13,8,3,33,0,42.0,40.0,29.0,30.0,44.285714285714285,38.4,6.626066850308955
6571,2026-08-14,P011,47,9999,False,0,Online,4,14,8,3,33,0,49.0,51.0,33.0,36.0,45.57142857142857,39.03333333333333,6.528326555791243
6572,2026-08-15,P011,29,9999,False,0,Online,5,15,8,3,33,1,47.0,36.0,42.0,34.0,45.0,39.4,6.1373175465074405
6573,2026-08-16,P011,52,9999,False,0,Retail,6,16,8,3,33,1,29.0,45.0,39.0,30.0,44.0,39.233333333333334,8.10349718742889
6574,2026-08-17,P011,37,9999,False,0,Online,0,17,8,3,34,0,52.0,55.0,54.0,41.0,45.0,39.96666666666667,8.660254037844469
6575,2026-08-18,P011,41,9999,False,0,Online,1,18,8,3,34,0,37.0,41.0,45.0,31.0,42.42857142857143,39.833333333333336,7.828519290754495
6576,2026-08-19,P011,44,9999,False,0,Retail,2,19,8,3,34,0,41.0,42.0,51.0,35.0,42.42857142857143,40.166666666666664,7.828519290754495
6577,2026-08-20,P011,44,9999,False,0,Online,3,20,8,3,34,0,44.0,49.0,40.0,30.0,42.714285714285715,40.46666666666667,7.846746368491184
6578,2026-08-21,P011,36,9999,False,0,Online,4,21,8,3,34,0,44.0,47.0,51.0,37.0,42.0,40.93333333333333,7.3936910042730055
6579,2025-01-01,P012,95,2499,False,0,Retail,2,1,1,1,1,0,,,,,,,
6580,2025-01-02,P012,84,2499,True,10,Online,3,2,1,1,1,0,95.0,,,,,,
6581,2025-01-03,P012,89,2499,False,0,Online,4,3,1,1,1,0,84.0,,,,,,
6582,2025-01-04,P012,84,2499,False,0,Retail,5,4,1,1,1,1,89.0,,,,,,
6583,2025-01-05,P012,79,2499,False,0,B2B,6,5,1,1,1,1,84.0,,,,,,
6584,2025-01-06,P012,87,2499,True,10,Online,0,6,1,1,2,0,79.0,,,,,,
6585,2025-01-07,P012,119,2499,True,5,Retail,1,7,1,1,2,0,87.0,,,,,,
6586,2025-01-08,P012,94,2499,False,0,Online,2,8,1,1,2,0,119.0,95.0,,,91.0,,13.304134695650067
6587,2025-01-09,P012,109,2499,False,0,Online,3,9,1,1,2,0,94.0,84.0,,,90.85714285714286,,13.25931837650502
6588,2025-01-10,P012,90,2499,False,0,Online,4,10,1,1,2,0,109.0,89.0,,,94.42857142857143,,14.42055411391604
6589,2025-01-11,P012,73,2499,False,0,Retail,5,11,1,1,2,1,90.0,84.0,,,94.57142857142857,,14.36264997435063
6590,2025-01-12,P012,84,2499,False,0,B2B,6,12,1,1,2,1,73.0,79.0,,,93.0,,16.196707484341786
6591,2025-01-13,P012,90,2499,False,0,Online,0,13,1,1,3,0,84.0,87.0,,,93.71428571428571,,15.574704766750106
6592,2025-01-14,P012,80,2499,False,0,Retail,1,14,1,1,3,0,90.0,119.0,,,94.14285714285714,,15.399443403670698
6593,2025-01-15,P012,109,2499,False,0,B2B,2,15,1,1,3,0,80.0,94.0,95.0,,88.57142857142857,,11.457997830586036
6594,2025-01-16,P012,86,2499,False,0,Online,3,16,1,1,3,0,109.0,109.0,84.0,,90.71428571428571,,13.804761083460606
6595,2025-01-17,P012,72,2499,False,0,Retail,4,17,1,1,3,0,86.0,90.0,89.0,,87.42857142857143,,11.222850838908133
6596,2025-01-18,P012,95,2499,False,0,Online,5,18,1,1,3,1,72.0,73.0,84.0,,84.85714285714286,,12.522360951894173
6597,2025-01-19,P012,77,2499,False,0,Online,6,19,1,1,3,1,95.0,84.0,79.0,,88.0,,11.789826122551595
6598,2025-01-20,P012,86,2499,False,0,B2B,0,20,1,1,4,0,77.0,90.0,87.0,,87.0,,12.463279397226612
6599,2025-01-21,P012,73,2499,False,0,Retail,1,21,1,1,4,0,86.0,80.0,119.0,,86.42857142857143,,12.394315133118395
6600,2025-01-22,P012,112,2499,False,0,Online,2,22,1,1,4,0,73.0,109.0,94.0,,85.42857142857143,,13.252133700617712
6601,2025-01-23,P012,79,2499,False,0,Online,3,23,1,1,4,0,112.0,86.0,109.0,,85.85714285714286,,14.15896149003134
6602,2025-01-24,P012,93,2499,False,0,Retail,4,24,1,1,4,0,79.0,72.0,90.0,,84.85714285714286,,14.392458342578493
6603,2025-01-25,P012,91,2499,False,0,B2B,5,25,1,1,4,1,93.0,95.0,73.0,,87.85714285714286,,13.421730780449186
6604,2025-01-26,P012,113,2499,True,20,Online,6,26,1,1,4,1,91.0,77.0,84.0,,87.28571428571429,,13.14932553041265
6605,2025-01-27,P012,92,2499,False,0,Online,0,27,1,1,5,0,113.0,86.0,90.0,,92.42857142857143,,15.31727938045942
6606,2025-01-28,P012,74,2499,False,0,Online,1,28,1,1,5,0,92.0,73.0,80.0,,93.28571428571429,,15.06335825454475
6607,2025-01-29,P012,84,2499,False,0,Retail,2,29,1,1,5,0,74.0,112.0,109.0,,93.42857142857143,,14.842025275740298
6608,2025-01-30,P012,95,2499,False,0,Online,3,30,1,1,5,0,84.0,79.0,86.0,,89.42857142857143,,12.607631853460058
6609,2025-01-31,P012,85,2499,False,0,Retail,4,31,1,1,5,0,95.0,93.0,72.0,95.0,91.71428571428571,89.6,11.828134337449907
6610,2025-02-01,P012,84,2499,False,0,Online,5,1,2,1,5,1,85.0,91.0,95.0,84.0,90.57142857142857,89.26666666666667,12.067271755415444
6611,2025-02-02,P012,88,2499,False,0,Online,6,2,2,1,5,1,84.0,113.0,77.0,89.0,89.57142857142857,89.26666666666667,12.313368654395408
6612,2025-02-03,P012,104,2499,False,0,Retail,0,3,2,1,6,0,88.0,92.0,86.0,84.0,86.0,89.23333333333333,6.757711644237763
6613,2025-02-04,P012,80,2499,False,0,Retail,1,4,2,1,6,0,104.0,74.0,73.0,79.0,87.71428571428571,89.9,9.499373412920198
6614,2025-02-05,P012,118,2499,False,0,Online,2,5,2,1,6,0,80.0,84.0,112.0,87.0,88.57142857142857,89.93333333333334,8.243323416704017
6615,2025-02-06,P012,102,2499,False,0,Online,3,6,2,1,6,0,118.0,95.0,79.0,119.0,93.42857142857143,90.96666666666667,13.464238347775701
6616,2025-02-07,P012,94,2499,False,0,Online,4,7,2,1,6,0,102.0,85.0,93.0,94.0,94.42857142857143,90.4,13.854688049623505
6617,2025-02-08,P012,92,2499,False,0,Retail,5,8,2,1,6,1,94.0,84.0,91.0,109.0,95.71428571428571,90.4,13.237752650585922
6618,2025-02-09,P012,106,2499,False,0,B2B,6,9,2,1,6,1,92.0,88.0,113.0,90.0,96.85714285714286,89.83333333333333,12.375090187261522
6619,2025-02-10,P012,78,2499,False,0,Online,0,10,2,1,7,0,106.0,104.0,92.0,73.0,99.42857142857143,90.36666666666666,12.094863136295237
6620,2025-02-11,P012,91,2499,False,0,Online,1,11,2,1,7,0,78.0,80.0,74.0,84.0,95.71428571428571,90.53333333333333,14.256159905040859
6621,2025-02-12,P012,66,2499,False,0,Online,2,12,2,1,7,0,91.0,118.0,84.0,90.0,97.28571428571429,90.76666666666667,12.76341497816165
6622,2025-02-13,P012,95,2499,False,0,B2B,3,13,2,1,7,0,66.0,102.0,95.0,80.0,89.85714285714286,89.96666666666667,13.789229751616178
6623,2025-02-14,P012,98,2499,False,0,Online,4,14,2,1,7,0,95.0,94.0,85.0,109.0,88.85714285714286,90.46666666666667,12.992671927264363
6624,2025-02-15,P012,82,2499,False,0,Online,5,15,2,1,7,1,98.0,92.0,84.0,86.0,89.42857142857143,90.1,13.339879345495616
6625,2025-02-16,P012,76,2499,False,0,Retail,6,16,2,1,7,1,82.0,106.0,88.0,72.0,88.0,89.96666666666667,13.552367566837404
6626,2025-02-17,P012,71,2499,False,0,B2B,0,17,2,1,8,0,76.0,78.0,104.0,95.0,83.71428571428571,90.1,11.499482390007612
6627,2025-02-18,P012,98,2499,False,0,B2B,1,18,2,1,8,0,71.0,91.0,80.0,77.0,82.71428571428571,89.3,12.351980754981307
6628,2025-02-19,P012,111,2499,False,0,Retail,2,19,2,1,8,0,98.0,66.0,118.0,86.0,83.71428571428571,90.0,13.37552847198053
6629,2025-02-20,P012,87,2499,False,0,Online,3,20,2,1,8,0,111.0,95.0,102.0,73.0,90.14285714285714,90.83333333333333,14.229412864773801
6630,2025-02-21,P012,113,2499,True,10,B2B,4,21,2,1,8,0,87.0,98.0,94.0,112.0,89.0,91.3,14.094916341243973
6631,2025-02-22,P012,67,2499,False,0,Online,5,22,2,1,8,1,113.0,82.0,92.0,79.0,91.14285714285714,91.33333333333333,16.607514076752228
6632,2025-02-23,P012,87,2499,False,0,Online,6,23,2,1,8,1,67.0,76.0,106.0,93.0,89.0,90.93333333333334,18.806027402582032
6633,2025-02-24,P012,89,2499,False,0,Retail,0,24,2,1,9,0,87.0,71.0,78.0,91.0,90.57142857142857,90.73333333333333,17.98014778264389
6634,2025-02-25,P012,85,2499,False,0,Retail,1,25,2,1,9,0,89.0,98.0,91.0,113.0,93.14285714285714,90.66666666666667,15.879006805932692
6635,2025-02-26,P012,85,2499,False,0,B2B,2,26,2,1,9,0,85.0,111.0,66.0,92.0,91.28571428571429,89.73333333333333,15.976172734359594
6636,2025-02-27,P012,90,2499,False,0,Online,3,27,2,1,9,0,85.0,87.0,95.0,74.0,87.57142857142857,89.5,13.451854182690973
6637,2025-02-28,P012,99,2499,False,0,B2B,4,28,2,1,9,0,90.0,113.0,98.0,84.0,88.0,90.03333333333333,13.478377746103808
6638,2025-03-01,P012,74,2499,False,0,B2B,5,1,3,1,9,1,99.0,67.0,82.0,95.0,86.0,90.53333333333333,9.643650760992935
6639,2025-03-02,P012,83,2499,False,0,Online,6,2,3,1,9,1,74.0,87.0,76.0,85.0,87.0,89.83333333333333,7.46100976186644
6640,2025-03-03,P012,98,2499,False,0,Retail,0,3,3,1,10,0,83.0,89.0,71.0,84.0,86.42857142857143,89.76666666666667,7.612646120264659
6641,2025-03-04,P012,85,2499,False,0,Online,1,4,3,1,10,0,98.0,85.0,98.0,88.0,87.71428571428571,90.23333333333333,8.788520651286818
6642,2025-03-05,P012,118,2499,False,0,Retail,2,5,3,1,10,0,85.0,85.0,111.0,104.0,87.71428571428571,90.13333333333334,8.788520651286818
6643,2025-03-06,P012,88,2499,False,0,Online,3,6,3,1,10,0,118.0,90.0,87.0,80.0,92.42857142857143,90.6,14.246135649795727
6644,2025-03-07,P012,91,2499,False,0,Online,4,7,3,1,10,0,88.0,99.0,113.0,118.0,92.14285714285714,90.86666666666666,14.32280898227917
6645,2025-03-08,P012,78,2499,False,0,Online,5,8,3,1,10,1,91.0,74.0,67.0,102.0,91.0,89.96666666666667,13.99999999999999
6646,2025-03-09,P012,106,2499,False,0,Retail,6,9,3,1,10,1,78.0,83.0,87.0,94.0,91.57142857142857,89.16666666666667,13.252133700617698
6647,2025-03-10,P012,104,2499,False,0,Online,0,10,3,1,11,0,106.0,98.0,89.0,92.0,94.85714285714286,89.56666666666666,13.61896436870992
6648,2025-03-11,P012,87,2499,False,0,Online,1,11,3,1,11,0,104.0,85.0,85.0,106.0,95.71428571428571,89.96666666666667,14.032275720807437
6649,2025-03-12,P012,111,2499,False,0,Retail,2,12,3,1,11,0,87.0,118.0,85.0,78.0,96.0,89.33333333333333,13.796134724383252
6650,2025-03-13,P012,100,2499,False,0,Online,3,13,3,1,11,0,111.0,88.0,90.0,91.0,95.0,90.43333333333334,12.083045973594569
6651,2025-03-14,P012,117,2499,True,10,Retail,4,14,3,1,11,0,100.0,91.0,99.0,66.0,96.71428571428571,90.73333333333333,11.771636613972955
6652,2025-03-15,P012,84,2499,False,0,Online,5,15,3,1,11,1,117.0,78.0,74.0,95.0,100.42857142857143,92.43333333333334,13.624208146496004
6653,2025-03-16,P012,79,2499,False,0,B2B,6,16,3,1,11,1,84.0,106.0,83.0,98.0,101.28571428571429,92.06666666666666,12.079104350272102
6654,2025-03-17,P012,104,2499,False,0,Online,0,17,3,1,12,0,79.0,104.0,98.0,82.0,97.42857142857143,91.43333333333334,14.408991901553962
6655,2025-03-18,P012,93,2499,False,0,Online,1,18,3,1,12,0,104.0,87.0,85.0,76.0,97.42857142857143,92.16666666666667,14.408991901553962
6656,2025-03-19,P012,120,2499,False,0,Online,2,19,3,1,12,0,93.0,111.0,118.0,71.0,98.28571428571429,92.73333333333333,13.85296942553336
6657,2025-03-20,P012,84,2499,False,0,Online,3,20,3,1,12,0,120.0,100.0,88.0,98.0,99.57142857142857,94.36666666666666,15.54410009035737
6658,2025-03-21,P012,119,2499,False,0,Online,4,21,3,1,12,0,84.0,117.0,91.0,111.0,97.28571428571429,93.9,16.610381148690177
6659,2025-03-22,P012,87,2499,False,0,Online,5,22,3,1,12,1,119.0,84.0,78.0,87.0,97.57142857142857,94.16666666666667,17.01819754319028
6660,2025-03-23,P012,111,2499,True,15,Retail,6,23,3,1,12,1,87.0,79.0,106.0,113.0,98.0,94.16666666666667,16.653327995729065
6661,2025-03-24,P012,109,2499,False,0,Online,0,24,3,1,13,0,111.0,104.0,104.0,67.0,102.57142857142857,94.1,14.86446705914416
6662,2025-03-25,P012,91,2499,False,0,Retail,1,25,3,1,13,0,109.0,93.0,87.0,87.0,103.28571428571429,95.5,15.063358254544799
6663,2025-03-26,P012,125,2499,True,10,Online,2,26,3,1,13,0,91.0,120.0,111.0,89.0,103.0,95.63333333333334,15.30795000427341
6664,2025-03-27,P012,66,2499,False,0,B2B,3,27,3,1,13,0,125.0,84.0,100.0,85.0,103.71428571428571,96.83333333333333,16.316804075495185
6665,2025-03-28,P012,90,2499,False,0,Online,4,28,3,1,13,0,66.0,119.0,117.0,85.0,101.14285714285714,96.2,20.755951527442065
6666,2025-03-29,P012,78,2499,False,0,Online,5,29,3,1,13,1,90.0,87.0,84.0,90.0,97.0,96.36666666666666,19.450792614526883
6667,2025-03-30,P012,74,2499,False,0,Online,6,30,3,1,13,1,78.0,111.0,79.0,99.0,95.71428571428571,95.96666666666667,20.491577828580255
6668,2025-03-31,P012,97,2499,False,0,Online,0,31,3,1,14,0,74.0,109.0,104.0,74.0,90.42857142857143,95.13333333333334,20.66282606403055
6669,2025-04-01,P012,105,2499,False,0,Online,1,1,4,2,14,0,97.0,91.0,93.0,83.0,88.71428571428571,95.9,19.319370984535038
6670,2025-04-02,P012,107,2499,False,0,Online,2,2,4,2,14,0,105.0,125.0,120.0,98.0,90.71428571428571,96.63333333333334,20.295436972501015
6671,2025-04-03,P012,103,2499,False,0,Online,3,3,4,2,14,0,107.0,66.0,84.0,85.0,88.14285714285714,96.93333333333334,15.889499377771141
6672,2025-04-04,P012,93,2499,False,0,Retail,4,4,4,2,14,0,103.0,90.0,119.0,118.0,93.42857142857143,97.53333333333333,13.22695660204495
6673,2025-04-05,P012,90,2499,False,0,Online,5,5,4,2,14,1,93.0,78.0,87.0,88.0,93.85714285714286,96.7,13.145703625501506
